LOAD DATA
INFILE *
APPEND
INTO TABLE macomb.mt_eh_nist_mugshot
FIELDS TERMINATED BY ',' OPTIONALLY ENCLOSED BY '"'
(PHOTO_ID,IMAGE_POSE,POSE_OFFSET_ANGLE,GLASSES_FLAG,HAT_FLAG,SCARF_FLAG,PHYSICAL_FLAG,OTHER_FLAG,DESCRIPTION,ACTION_TYPE,ACTION_TIME,ACTION_BY)
BAM5O6SJ5LM5GJI6,SIDE,L90,N,N,N,N,N,,I,2000021511:26:34-480,-900
YL1Z2B3CY1PMZJIC,FRONT,F0,N,N,N,N,N,,I,2000021511:40:14-480,-900
L27C217TL0FMYWIX,SIDE,L90,N,N,N,N,N,,I,2000021511:40:20-480,-900
UZJLYTYAAZGN4F74,FRONT,F0,N,N,N,N,N,,I,2000021511:40:50-480,-900
R0P0URWCFNEI0X2P,SIDE,L90,N,N,N,N,N,,I,2000021511:41:04-480,-900
EJ7TCEJLHTQJG8KK,FRONT,F0,N,N,N,N,N,,I,2000021511:41:36-480,-900
A959WXFLS6L4L0UB,SIDE,L90,N,N,N,N,N,,I,2000021511:41:42-480,-900
E6SX36EIM446GAL8,FRONT,F0,N,N,N,N,N,,I,2000021511:44:56-480,-900
X4HNFMC80U3XIGQY,SIDE,L90,N,N,N,N,N,,I,2000021511:45:04-480,-900
MZDN8MBDUY8KGU2R,FRONT,F0,N,N,N,N,N,,I,2000021512:03:06-480,-900
Z1A98Z8LQ6OPYIEX,SIDE,L90,N,N,N,N,N,,I,2000021512:03:12-480,-900
L6097XM151FGRVJ7,FRONT,F0,N,N,N,N,N,,I,2000021512:03:44-480,-900
VG81IZDJR6F429IR,SIDE,L90,N,N,N,N,N,,I,2000021512:03:50-480,-900
NGC3FWWWATYN160E,FRONT,F0,N,N,N,N,N,,I,2000021512:04:14-480,-900
WMGTMAKOMJ6MX1QT,SIDE,L90,N,N,N,N,N,,I,2000021512:04:26-480,-900
BB5F8978M03LCATL,FRONT,F0,N,N,N,N,N,,I,2000021512:07:40-480,-900
KU4QNGQA0RK2KIQB,SIDE,L90,N,N,N,N,N,,I,2000021512:07:48-480,-900
SM338Q5UKO4IPBIC,FRONT,F0,N,N,N,N,N,,I,2000021512:26:32-480,-900
QWMKMI5ELW66RDR1,SIDE,L90,N,N,N,N,N,,I,2000021512:26:42-480,-900
F66TC3KI453MJDOA,FRONT,F0,N,N,N,N,N,,I,2000021512:30:56-480,-900
QP57R3ZKOMM8DL7E,SIDE,L90,N,N,N,N,N,,I,2000021512:31:02-480,-900
ZLUB3UU0WPA9KHD1,FRONT,F0,N,N,N,N,N,,I,2000021516:53:48-480,-900
MCCAHRQ7TOPLBERF,SIDE,L90,N,N,N,N,N,,I,2000021516:53:54-480,-900
G2FAAD9ZI2KUGAE3,FRONT,F0,N,N,N,N,N,,I,2000021516:54:46-480,-900
F1PY4I4L92VT4XG9,SIDE,L90,N,N,N,N,N,,I,2000021516:54:54-480,-900
V1U5K0JHENWQGCOT,FRONT,F0,N,N,N,N,N,,I,2000021517:23:40-480,-900
A034AH84GOG7LPOA,SIDE,L90,N,N,N,N,N,,I,2000021517:23:48-480,-900
SR5M7XR4LP81OWHF,FRONT,F0,N,N,N,N,N,,I,2000021517:24:32-480,-900
CA2HW0Y9HVPGDMPE,SIDE,L90,N,N,N,N,N,,I,2000021517:24:40-480,-900
NRTJVUTTZFJB3DZP,FRONT,F0,N,N,N,N,N,,I,2000021517:27:12-480,-900
C6P0995CHA4PXD97,SIDE,L90,N,N,N,N,N,,I,2000021517:27:16-480,-900
Z57H2ALGFX9BIJHA,FRONT,F0,N,N,N,N,N,,I,2000021518:35:50-480,-900
Q9U4FER1WLZSTXMJ,SIDE,L90,N,N,N,N,N,,I,2000021518:35:56-480,-900
NI94LQZ4PSEV47M7,FRONT,F0,N,N,N,N,N,,I,2000021518:39:34-480,-900
S65WQINN9DCXCQZG,SIDE,L90,N,N,N,N,N,,I,2000021518:39:38-480,-900
GHLGA1N7NMMPAOKD,FRONT,F0,N,N,N,N,N,,I,2000021521:16:16-480,-900
WT41JA9SWT9UR5W8,SIDE,L90,N,N,N,N,N,,I,2000021521:16:22-480,-900
TAYL5J172LHQVA6D,FRONT,F0,N,N,N,N,N,,I,2000021521:17:06-480,-900
B6GJIKIQQ916P4LV,SIDE,L90,N,N,N,N,N,,I,2000021521:17:16-480,-900
GEN6MW1P9HGIW1CE,FRONT,F0,N,N,N,N,N,,I,2000021521:17:56-480,-900
AIH22RKIRUNG3QMN,SIDE,L90,N,N,N,N,N,,I,2000021521:18:08-480,-900
RKIC313XEPTCLAQJ,FRONT,F0,N,N,N,N,N,,I,2000021521:18:44-480,-900
CCV2BO44ANT58ORJ,SIDE,L90,N,N,N,N,N,,I,2000021521:18:50-480,-900
D4E7FHFNDL9ID403,FRONT,F0,N,N,N,N,N,,I,2000021522:07:16-480,-900
M9ZEFTMJGWI95SKE,FRONT,F0,N,N,N,N,N,,I,2000021522:12:08-480,-900
YFBRWGY23X5IL82V,SIDE,L90,N,N,N,N,N,,I,2000021522:12:14-480,-900
AVZ7SDJHOTMV1P1H,FRONT,F0,N,N,N,N,N,,I,2000021522:15:26-480,-900
ZJ5ORJM3KEFTKHC7,SIDE,L90,N,N,N,N,N,,I,2000021522:15:34-480,-900
WCHTMC94ZVP9TSA4,FRONT,F0,N,N,N,N,N,,I,2000021522:27:56-480,-900
RR8LV1PRB3PNB7BJ,SIDE,L90,N,N,N,N,N,,I,2000021522:28:08-480,-900
L474M3UDGXNPDR3R,FRONT,F0,N,N,N,N,N,,I,2000021601:44:40-480,-900
ZGG3WETBP8XO1ADV,SIDE,L90,N,N,N,N,N,,I,2000021601:44:48-480,-900
HXJ435G4SS048STX,FRONT,F0,N,N,N,N,N,,I,2000021601:45:16-480,-900
UOLEGZSQXA9BVF76,SIDE,L90,N,N,N,N,N,,I,2000021601:45:24-480,-900
F1NKU65GFBG2VRY7,FRONT,F0,N,N,N,N,N,,I,2000021601:46:20-480,-900
WY3Y9BK30KGYWLU5,SIDE,L90,N,N,N,N,N,,I,2000021601:46:38-480,-900
YRHIV3BRWY4N92FY,FRONT,F0,N,N,N,N,N,,I,2000021601:47:24-480,-900
UUA7Z2NP1U17QSOH,SIDE,L90,N,N,N,N,N,,I,2000021601:47:42-480,-900
R0SGL30BWDU3R7TW,FRONT,F0,N,N,N,N,N,,I,2000021602:25:18-480,-900
K1N1BDSDXGEVQLZ7,SIDE,L90,N,N,N,N,N,,I,2000021602:25:24-480,-900
P3OR56R5ADRPGY61,FRONT,F0,N,N,N,N,N,,I,2000021602:25:54-480,-900
GMOB5ZRV43MU6BXA,SIDE,L90,N,N,N,N,N,,I,2000021602:26:04-480,-900
Z8XY24KT3XC659OV,FRONT,F0,N,N,N,N,N,,I,2000021602:27:04-480,-900
LLNYOKKRPE9BEUCT,SIDE,L90,N,N,N,N,N,,I,2000021602:27:18-480,-900
UWFN5AFB6DN2AU64,FRONT,F0,N,N,N,N,N,,I,2000021602:28:08-480,-900
QFMQG8ZP9MFOP3FB,SIDE,L90,N,N,N,N,N,,I,2000021602:28:22-480,-900
M1QSMR42WMYHA90Y,FRONT,F0,N,N,N,N,N,,I,2000021602:45:18-480,-900
CVVJE8SO7QGBW15D,SIDE,L90,N,N,N,N,N,,I,2000021602:45:28-480,-900
I1AECGZJ1JJMIOTR,FRONT,F0,N,N,N,N,N,,I,2000021602:46:00-480,-900
O1GK6RJDCA09FWCZ,SIDE,L90,N,N,N,N,N,,I,2000021602:46:10-480,-900
HG357C07KS8N19J7,FRONT,F0,N,N,N,N,N,,I,2000021602:46:34-480,-900
CIFFCES8ZUW6XGZ5,SIDE,L90,N,N,N,N,N,,I,2000021602:46:56-480,-900
C55T8BJWE64YBB1W,FRONT,F0,N,N,N,N,N,,I,2000021602:50:12-480,-900
UPVAV4BL9321Q2MU,SIDE,L90,N,N,N,N,N,,I,2000021602:50:24-480,-900
USHI7HCQE37KM3ZX,FRONT,F0,N,N,N,N,N,,I,2000021603:12:52-480,-900
HIKERD84DW3O7T9K,SIDE,L90,N,N,N,N,N,,I,2000021603:12:58-480,-900
EL1VRVKN5Q5DSF1L,FRONT,F0,N,N,N,N,N,,I,2000021603:14:02-480,-900
JQMZPPCCWPO1SM8P,SIDE,L90,N,N,N,N,N,,I,2000021603:14:14-480,-900
T1E9TCPX64YXX63P,FRONT,F0,N,N,N,N,N,,I,2000021603:14:58-480,-900
BSDW95PNYBNXWOB6,SIDE,L90,N,N,N,N,N,,I,2000021603:15:22-480,-900
DNLCP8CMMNIZ2P61,FRONT,F0,N,N,N,N,N,,I,2000021603:15:48-480,-900
I05VIKOJ6XIG8FV3,SIDE,L90,N,N,N,N,N,,I,2000021603:15:54-480,-900
FR445C60GQ517Q4L,FRONT,F0,N,N,N,N,N,,I,2000021603:41:56-480,-900
HI2QP2ETLNB6B7M3,SIDE,L90,N,N,N,N,N,,I,2000021603:42:06-480,-900
JQ1HGZYVHMJ5Z8ES,FRONT,F0,N,N,N,N,N,,I,2000021603:42:44-480,-900
RF0UHWEWQU4U6HP0,SIDE,L90,N,N,N,N,N,,I,2000021603:42:56-480,-900
QZ72G1BX19GOJF9V,FRONT,F0,N,N,N,N,N,,I,2000021603:43:38-480,-900
SMJJJ5BEIXSITGH4,SIDE,L90,N,N,N,N,N,,I,2000021603:43:46-480,-900
EELT2ZN4J9CL683B,FRONT,F0,N,N,N,N,N,,I,2000021603:44:32-480,-900
NV3L6XJDW0QW3W80,SIDE,L90,N,N,N,N,N,,I,2000021603:44:40-480,-900
T0L0TO1Q0EJUPMY6,FRONT,F0,N,N,N,N,N,,I,2000021603:56:38-480,-900
CV13FGPV5OGPWMCO,SIDE,L90,N,N,N,N,N,,I,2000021603:56:50-480,-900
PRQSYO4T73ITZ98C,FRONT,F0,N,N,N,N,N,,I,2000021605:26:48-480,-900
LXRQ2N5Q5C5W2PV4,SIDE,L90,N,N,N,N,N,,I,2000021605:26:56-480,-900
Z2WOOS221GJB9UZR,FRONT,F0,N,N,N,N,N,,I,2000021605:27:32-480,-900
XEE36AA2RC9VI9ZJ,SIDE,L90,N,N,N,N,N,,I,2000021605:27:38-480,-900
X63QWAICHXW0V4XX,FRONT,F0,N,N,N,N,N,,I,2000021605:27:54-480,-900
PKN0NBA1SSKSJRBM,SIDE,L90,N,N,N,N,N,,I,2000021605:28:00-480,-900
Z9JGXT49KJNOS7KG,FRONT,F0,N,N,N,N,N,,I,2000021605:28:40-480,-900
Q559VOKPZTQ9F27M,SIDE,L90,N,N,N,N,N,,I,2000021605:28:46-480,-900
VQ8BKAS3MTUNSKN2,FRONT,F0,N,N,N,N,N,,I,2000021605:43:10-480,-900
PKB0Z4TW92JW2IIS,SIDE,L90,N,N,N,N,N,,I,2000021605:43:18-480,-900
ITUV1V67AR04TLYJ,FRONT,F0,N,N,N,N,N,,I,2000021605:43:52-480,-900
S23VIVV4T0GY9BYN,SIDE,L90,N,N,N,N,N,,I,2000021605:43:58-480,-900
ORIOZ3JLK1OP8T9X,FRONT,F0,N,N,N,N,N,,I,2000021605:44:36-480,-900
FEGF227EO5R2OM6Q,SIDE,L90,N,N,N,N,N,,I,2000021605:44:42-480,-900
H32A3MPH2SS8W9KN,FRONT,F0,N,N,N,N,N,,I,2000021605:45:52-480,-900
X4H4Z01X6R5QAQAC,SIDE,L90,N,N,N,N,N,,I,2000021605:46:00-480,-900
H6F8C55NLNJ1JR74,FRONT,F0,N,N,N,N,N,,I,2000021606:03:14-480,-900
CDS62M2JQYJGNCI2,SIDE,L90,N,N,N,N,N,,I,2000021606:03:20-480,-900
T2I8B7VI4FLQLEY1,FRONT,F0,N,N,N,N,N,,I,2000021606:03:42-480,-900
R88PBAG2SSJP5VRG,SIDE,L90,N,N,N,N,N,,I,2000021606:03:50-480,-900
VH5SNPSRWJIIJ2D2,FRONT,F0,N,N,N,N,N,,I,2000021606:04:20-480,-900
J5TODAORXZBPHBFQ,SIDE,L90,N,N,N,N,N,,I,2000021606:04:26-480,-900
G3MK1HE2CB6OP01J,FRONT,F0,N,N,N,N,N,,I,2000021606:04:58-480,-900
VKRPDURYT714E4ZO,SIDE,L90,N,N,N,N,N,,I,2000021606:05:04-480,-900
QU7AL5FBIVDPMV0B,FRONT,F0,N,N,N,N,N,,I,2000021606:05:54-480,-900
Y2VUM0WBBEVLIZOX,SIDE,L90,N,N,N,N,N,,I,2000021606:06:00-480,-900
KCQT2K2U7SBTI037,FRONT,F0,N,N,N,N,N,,I,2000021606:33:40-480,-900
MUZG5UAD0EK1534R,SIDE,L90,N,N,N,N,N,,I,2000021606:33:50-480,-900
HDIKOF2QE1LONLFK,FRONT,F0,N,N,N,N,N,,I,2000021606:34:42-480,-900
AT0U5CZ28Q7D48C0,SIDE,L90,N,N,N,N,N,,I,2000021606:34:54-480,-900
E7BCWPHCRJLHV4A4,FRONT,F0,N,N,N,N,N,,I,2000021606:36:36-480,-900
K1UAJ8Q42RMB77LK,SIDE,L90,N,N,N,N,N,,I,2000021606:36:46-480,-900
WC0TU2AH8S4UQ5UV,FRONT,F0,N,N,N,N,N,,I,2000021606:40:08-480,-900
UGM2FWQKI4WZH32D,SIDE,L90,N,N,N,N,N,,I,2000021606:40:28-480,-900
ANN7UNHA22RD12X3,FRONT,F0,N,N,N,N,N,,I,2000021606:43:08-480,-900
BAQ3KFT65HT7F0YQ,SIDE,L90,N,N,N,N,N,,I,2000021606:43:22-480,-900
X5NLM7U6CHGFR5XY,FRONT,F0,N,N,N,N,N,,I,2000021606:50:00-480,-900
CPCPYIIX3BTPSN3Y,SIDE,L90,N,N,N,N,N,,I,2000021606:50:12-480,-900
R00GXEX0G31CUDXE,FRONT,F0,N,N,N,N,N,,I,2000021610:02:52-480,-900
GBM83CLBZ4ORD7O2,SIDE,L90,N,N,N,N,N,,I,2000021610:03:10-480,-900
XN7DXKQZMUL3BZLL,FRONT,F0,N,N,N,N,N,,I,2000021610:03:42-480,-900
WWQW0L2YMY23LW9E,SIDE,L90,N,N,N,N,N,,I,2000021610:03:52-480,-900
OJY66QTKV6B2KETN,FRONT,F0,N,N,N,N,N,,I,2000021610:05:18-480,-900
KINS4DABJXKT52U6,SIDE,L90,N,N,N,N,N,,I,2000021610:05:28-480,-900
BEINABINV9XNTE9Q,FRONT,F0,N,N,N,N,N,,I,2000021610:12:28-480,-900
ONGL5PJIF4CZDQ7L,SIDE,L90,N,N,N,N,N,,I,2000021610:12:40-480,-900
BBFYYWLC9PUNAG15,FRONT,F0,N,N,N,N,N,,I,2000021610:41:20-480,-900
ZEZ3JGUMQFZOKB4X,SIDE,L90,N,N,N,N,N,,I,2000021610:41:36-480,-900
TAEH57FIAHQYT6T7,FRONT,F0,N,N,N,N,N,,I,2000021610:42:42-480,-900
VC36ZY3LZMYJZ65S,SIDE,L90,N,N,N,N,N,,I,2000021610:42:52-480,-900
YK9UO6AR9Q5C16TP,FRONT,F0,N,N,N,N,N,,I,2000021610:43:20-480,-900
L4K2D035AEB59923,SIDE,L90,N,N,N,N,N,,I,2000021610:43:30-480,-900
Q4PNQDJTV37K8CPF,FRONT,F0,N,N,N,N,N,,I,2000021610:45:18-480,-900
CMA2OHOVDAKM3JZI,SIDE,L90,N,N,N,N,N,,I,2000021610:45:30-480,-900
YUNP9AJ1KGGVUVDL,FRONT,F0,N,N,N,N,N,,I,2000021611:22:12-480,-900
XELFPXGRDUJI8TOC,SIDE,L90,N,N,N,N,N,,I,2000021611:22:30-480,-900
A3AJH3CF31CLD7M6,SIDE,L90,N,N,N,N,N,,I,2000021611:23:14-480,-900
ZLDXV59DHZIK1LIR,FRONT,F0,N,N,N,N,N,,I,2000021612:44:46-480,-900
VYPRVC47KNNUU4AF,SIDE,L90,N,N,N,N,N,,I,2000021612:44:56-480,-900
EM7O3GHDJKCT6AR9,FRONT,F0,N,N,N,N,N,,I,2000021613:27:06-480,-900
XFYBZZ6KG1TUOZMH,SIDE,L90,N,N,N,N,N,,I,2000021613:27:20-480,-900
H6H8WQZYZH9228TV,FRONT,F0,N,N,N,N,N,,I,2000021613:37:10-480,-900
H74O4Y5Z7R790JNI,SIDE,L90,N,N,N,N,N,,I,2000021613:37:18-480,-900
ARKCVOVLUAW4TWQ5,FRONT,F0,N,N,N,N,N,,I,2000021617:11:20-480,-900
ITZU3KZCWQ7QX8R2,SIDE,L90,N,N,N,N,N,,I,2000021617:11:30-480,-900
Z7PA8XSEZGBU8XO3,FRONT,F0,N,N,N,N,N,,I,2000021617:11:50-480,-900
ET7HRAZBOD62HZ0V,SIDE,L90,N,N,N,N,N,,I,2000021617:11:58-480,-900
NAEKUTW14A5BBVP4,FRONT,F0,N,N,N,N,N,,I,2000021617:12:24-480,-900
ORK8LRLSZLLPSRD7,SIDE,L90,N,N,N,N,N,,I,2000021617:12:30-480,-900
DUX3E0ULEX6Y9JRP,FRONT,F0,N,N,N,N,N,,I,2000021617:13:20-480,-900
CCY94ZPICC2NF8U4,SIDE,L90,N,N,N,N,N,,I,2000021617:13:28-480,-900
OLCVV7AOFO2K7Z5B,SIDE,L90,N,N,N,N,N,,I,2000021617:23:32-480,-900
ZZXYXQZF38B0MIEW,FRONT,F0,N,N,N,N,N,,I,2000021617:23:40-480,-900
B7PZUX4CVZELHUJS,FRONT,F0,N,N,N,N,N,,I,2000021617:24:00-480,-900
PD5KG5V95077S6VJ,SIDE,L90,N,N,N,N,N,,I,2000021617:24:08-480,-900
EEAPYNTUE2S1M9T8,FRONT,F0,N,N,N,N,N,,I,2000021617:25:06-480,-900
NGYRWZHTALIL238B,SIDE,L90,N,N,N,N,N,,I,2000021617:25:16-480,-900
NGPRW8RYRYDSU6NT,FRONT,F0,N,N,N,N,N,,I,2000021617:36:22-480,-900
QM1IUHMB92B2JET7,SIDE,L90,N,N,N,N,N,,I,2000021617:36:28-480,-900
NW127GF82M1H24XT,FRONT,F0,N,N,N,N,N,,I,2000021617:36:50-480,-900
IFGNDQCIRNGEO2UU,SIDE,L90,N,N,N,N,N,,I,2000021617:36:54-480,-900
WNA68RHJ8YPIYCV1,FRONT,F0,N,N,N,N,N,,I,2000021617:37:18-480,-900
C6WCIAG4N1SP1RFX,SIDE,L90,N,N,N,N,N,,I,2000021617:37:22-480,-900
J0CEFU64HJZ99WLT,FRONT,F0,N,N,N,N,N,,I,2000021617:37:46-480,-900
E3A6WLVJIQB6XTD4,SIDE,L90,N,N,N,N,N,,I,2000021617:37:50-480,-900
NZJ0ZWWOW0TZ0NJD,FRONT,F0,N,N,N,N,N,,I,2000021618:11:04-480,-900
X20H0SBGND9F896R,SIDE,L90,N,N,N,N,N,,I,2000021618:11:12-480,-900
FGRIHXHT2LDBMIQX,FRONT,F0,N,N,N,N,N,,I,2000021618:12:02-480,-900
XV806UARZNEURI7P,SIDE,L90,N,N,N,N,N,,I,2000021618:12:10-480,-900
K0KD0IJV6J1ZKN0G,FRONT,F0,N,N,N,N,N,,I,2000021618:16:18-480,-900
PRX55RYRI2FGAC1J,SIDE,L90,N,N,N,N,N,,I,2000021618:16:24-480,-900
UEETDYWS1TKTE1MO,FRONT,F0,N,N,N,N,N,,I,2000021618:27:14-480,-900
SU6AX35MRHU4GKI2,SIDE,L90,N,N,N,N,N,,I,2000021618:27:22-480,-900
AZ2Y7XJ26RUQNWL7,FRONT,F0,N,N,N,N,N,,I,2000021618:46:38-480,-900
D6T80F2U3CWWYT8S,SIDE,L90,N,N,N,N,N,,I,2000021618:46:48-480,-900
GTQJ7SNAAQ2QKDJ5,FRONT,F0,N,N,N,N,N,,I,2000021619:14:24-480,-900
J5XNN7H0PG5IKV9H,SIDE,L90,N,N,N,N,N,,I,2000021619:14:36-480,-900
PERDH928LCY9SZA8,FRONT,F0,N,N,N,N,N,,I,2000021620:56:36-480,-900
BYAJ9XM4M0UGTRZV,SIDE,L90,N,N,N,N,N,,I,2000021620:56:48-480,-900
RMMXSVROMC9Z7MTR,FRONT,F0,N,N,N,N,N,,I,2000021620:58:42-480,-900
UUKFKFS6DW1GP4SW,SIDE,L90,N,N,N,N,N,,I,2000021620:58:50-480,-900
ZZD45VA2P3VZ7FJH,FRONT,F0,N,N,N,N,N,,I,2000021620:59:18-480,-900
A0BDS49LFH86DIA2,SIDE,L90,N,N,N,N,N,,I,2000021620:59:22-480,-900
GRAX73FD474QQWAJ,FRONT,F0,N,N,N,N,N,,I,2000021621:28:04-480,-900
SSN3UDCF8EA4PEC7,SIDE,L90,N,N,N,N,N,,I,2000021621:28:10-480,-900
U28BNEYASVP88SL5,FRONT,F0,N,N,N,N,N,,I,2000021621:28:36-480,-900
VIOAU4UABBMK87EF,SIDE,L90,N,N,N,N,N,,I,2000021621:28:50-480,-900
K6MT8XFPCRCDE4WB,FRONT,F0,N,N,N,N,N,,I,2000021621:29:14-480,-900
KBBYBW1B0HQSRXSG,SIDE,L90,N,N,N,N,N,,I,2000021621:29:20-480,-900
C164JMFAEGAXC6JS,FRONT,F0,N,N,N,N,N,,I,2000021621:29:50-480,-900
MUEEH6YDLF1IXKQT,SIDE,L90,N,N,N,N,N,,I,2000021621:29:56-480,-900
F23SZ7856DVFLDAI,FRONT,F0,N,N,N,N,N,,I,2000021622:01:32-480,-900
OJ2OU8PMFXZVN1CT,SIDE,L90,N,N,N,N,N,,I,2000021622:01:38-480,-900
XATP18FLPZS5LUXF,FRONT,F0,N,N,N,N,N,,I,2000021622:02:00-480,-900
D78I89VCH3SU1329,SIDE,L90,N,N,N,N,N,,I,2000021622:02:06-480,-900
VWCB1G50V831ER0W,FRONT,F0,N,N,N,N,N,,I,2000021622:02:46-480,-900
VT2DZTIX12OLU7CX,SIDE,L90,N,N,N,N,N,,I,2000021622:02:50-480,-900
QGKHQJ44BY209MVL,FRONT,F0,N,N,N,N,N,,I,2000021622:05:14-480,-900
VPYP450J31VIA0V1,SIDE,L90,N,N,N,N,N,,I,2000021622:05:22-480,-900
BATXX92Q2HRLLZ3D,FRONT,F0,N,N,N,N,N,,I,2000021623:28:20-480,-900
F82XMWFQGPTE2A1C,SIDE,L90,N,N,N,N,N,,I,2000021623:28:30-480,-900
X3ZD1MHTNBGM4L62,FRONT,F0,N,N,N,N,N,,I,2000021623:36:22-480,-900
ITCR6M5SGT252PVJ,SIDE,L90,N,N,N,N,N,,I,2000021623:36:32-480,-900
AQMH7BBNRYS12KHQ,FRONT,F0,N,N,N,N,N,,I,2000021700:59:50-480,-900
A4ZH4C03I5UJTYAB,SIDE,L90,N,N,N,N,N,,I,2000021701:00:00-480,-900
NGYJJWVET17N40XE,FRONT,F0,N,N,N,N,N,,I,2000021701:01:14-480,-900
IEMKZXEPN1YN480A,SIDE,L90,N,N,N,N,N,,I,2000021701:01:22-480,-900
U7SMRJK0MLCCMY0M,FRONT,F0,N,N,N,N,N,,I,2000021701:02:14-480,-900
HEJGKXQWEMS7NJJK,SIDE,L90,N,N,N,N,N,,I,2000021701:02:22-480,-900
K125E6SVIL1OVHWM,FRONT,F0,N,N,N,N,N,,I,2000021701:02:46-480,-900
JO5DIK45WB9PT0LB,SIDE,L90,N,N,N,N,N,,I,2000021701:02:54-480,-900
N26XU4E3OT5FWPOT,FRONT,F0,N,N,N,N,N,,I,2000021701:55:18-480,-900
HSO7ARGBCS2UYTOL,SIDE,L90,N,N,N,N,N,,I,2000021701:55:22-480,-900
KDIM82U2TDGKCA7G,FRONT,F0,N,N,N,N,N,,I,2000021701:55:34-480,-900
J7C1W1E8JA2EV9J0,SIDE,L90,N,N,N,N,N,,I,2000021701:55:38-480,-900
AT8G3F0M06EGWHF0,FRONT,F0,N,N,N,N,N,,I,2000021701:56:04-480,-900
KS5CFFMQK4OOSL6Q,SIDE,L90,N,N,N,N,N,,I,2000021701:56:08-480,-900
LXI2OZSTEVSF3AFJ,FRONT,F0,N,N,N,N,N,,I,2000021701:56:26-480,-900
E0K4BG0UDAMYWFD3,SIDE,L90,N,N,N,N,N,,I,2000021701:56:30-480,-900
AM2EY6EX6P0TIN3X,FRONT,F0,N,N,N,N,N,,I,2000021701:56:52-480,-900
GMVH98S4VP3Y4MWD,SIDE,L90,N,N,N,N,N,,I,2000021701:57:02-480,-900
HY3IUPJZDVNYDQVK,FRONT,F0,N,N,N,N,N,,I,2000021702:26:42-480,-900
V6ZY57MSO0Y5FJR7,SIDE,L90,N,N,N,N,N,,I,2000021702:26:58-480,-900
JGHJORT6AXX1JUNI,FRONT,F0,N,N,N,N,N,,I,2000021702:27:42-480,-900
PG0LIQZMWB9B6PIC,SIDE,L90,N,N,N,N,N,,I,2000021702:27:48-480,-900
G989F5HKFFFVPG3K,FRONT,F0,N,N,N,N,N,,I,2000021704:40:20-480,-900
C57CL499QEFSS8H5,SIDE,L90,N,N,N,N,N,,I,2000021704:40:32-480,-900
L8ZZN50RX2BPEMVA,FRONT,F0,N,N,N,N,N,,I,2000021704:40:56-480,-900
XCUG6TI67AOJY0G2,SIDE,L90,N,N,N,N,N,,I,2000021704:41:04-480,-900
L1DJPLC8M5JG3Q8O,FRONT,F0,N,N,N,N,N,,I,2000021704:41:22-480,-900
A1FDJ6C9FIG50277,SIDE,L90,N,N,N,N,N,,I,2000021704:41:34-480,-900
D57VTX73EOPBJ8S6,FRONT,F0,N,N,N,N,N,,I,2000021704:41:58-480,-900
SPTBVQT69FBJ9HNV,SIDE,L90,N,N,N,N,N,,I,2000021704:42:08-480,-900
U2AG6ZJ8O4RHVF8J,FRONT,F0,N,N,N,N,N,,I,2000021704:49:32-480,-900
C3ZLOXV95B6Z6DAF,FRONT,F0,N,N,N,N,N,,I,2000021704:59:30-480,-900
MMMA5T6I9ZO9FNDP,SIDE,L90,N,N,N,N,N,,I,2000021704:59:42-480,-900
FJBO740L99V1QRPG,FRONT,F0,N,N,N,N,N,,I,2000021705:00:10-480,-900
MD79EUJZPWCKIKT2,SIDE,L90,N,N,N,N,N,,I,2000021705:00:16-480,-900
YDC4VURSM2JBAATO,FRONT,F0,N,N,N,N,N,,I,2000021705:00:30-480,-900
Q6AKC7LPN4IQS3MQ,SIDE,L90,N,N,N,N,N,,I,2000021705:00:34-480,-900
UIE1TZJK7S3RXQW3,FRONT,F0,N,N,N,N,N,,I,2000021705:00:48-480,-900
JX51JNYHBLK3IZYN,SIDE,L90,N,N,N,N,N,,I,2000021705:00:56-480,-900
KDTZC8QPHQXMO4CZ,FRONT,F0,N,N,N,N,N,,I,2000021705:25:24-480,-900
RM9UK2LJAQTESW34,SIDE,L90,N,N,N,N,N,,I,2000021705:25:32-480,-900
B7PQHZJ93OMOB3SI,FRONT,F0,N,N,N,N,N,,I,2000021705:25:44-480,-900
RQJSFDIUO0DHXYSG,SIDE,L90,N,N,N,N,N,,I,2000021705:25:48-480,-900
NZU97JIFNRR15FC6,FRONT,F0,N,N,N,N,N,,I,2000021705:26:02-480,-900
MSL6RQ9O46CQY60G,SIDE,L90,N,N,N,N,N,,I,2000021705:26:06-480,-900
LHG5VDFULM3PN531,FRONT,F0,N,N,N,N,N,,I,2000021705:26:54-480,-900
AC5AHGENFSVQ3S1W,SIDE,L90,N,N,N,N,N,,I,2000021705:27:04-480,-900
KLJIXBURAH5RSWRJ,FRONT,F0,N,N,N,N,N,,I,2000021705:52:54-480,-900
CQEYW8PG4E8D7U6K,SIDE,L90,N,N,N,N,N,,I,2000021705:53:00-480,-900
VWBWKSCA20BCDOZ2,FRONT,F0,N,N,N,N,N,,I,2000021705:53:22-480,-900
KF84TOIZOXO3EUNV,SIDE,L90,N,N,N,N,N,,I,2000021705:53:34-480,-900
BLKVLKN3C0CKTHVX,FRONT,F0,N,N,N,N,N,,I,2000021705:53:54-480,-900
ZBUAONE3Z0ZRHZS3,SIDE,L90,N,N,N,N,N,,I,2000021705:54:02-480,-900
